,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
194,510491813,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,18
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
197,510511720,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531691,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,25
201,510531718,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
202,510541701,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,27
203,510541702,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
204,510541707,9,0,0,0,0,58,0,0,0,0,0,0,0,5,0,0,75
205,510541708,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,22
208,510561684,0,0,0,0,0,26,3,0,0,0,0,0,0,6,0,0,30
209,510561695,0,0,0,0,0,34,4,0,0,0,0,0,0,3,0,0,41
210,510571660,0,3,0,0,0,29,6,0,0,0,0,0,0,6,0,0,40
211,510571682,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,23
212,510571698,0,6,0,0,0,85,21,0,0,0,0,0,0,10,0,0,124
213,510581614,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22
214,510581810,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
215,510591640,0,0,0,0,0,74,4,0,0,0,0,0,0,11,0,0,89
216,510591658,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
217,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510610001,0,0,0,0,0,47,0,0,0,0,0,0,0,12,0,0,63
219,510611715,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
220,510611717,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,64
221,510611722,0,0,0,0,0,46,4,0,0,0,0,0,0,3,0,0,55
222,510611724,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
223,510621699,0,0,0,0,0,31,0,0,0,0,0,0,0,10,0,0,40
224,510621703,0,0,0,0,0,43,4,0,0,0,3,0,0,9,0,0,63
225,510631694,4,6,0,0,0,161,9,0,4,0,0,4,6,13,4,0,188
226,510631696,0,11,0,0,0,337,26,5,7,3,4,0,0,32,4,0,420
227,510631697,0,18,0,0,0,384,23,0,3,7,5,4,0,21,6,0,469
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,28,5,0,0,0,0,0,0,4,0,0,31
230,510651700,0,0,0,0,0,40,0,0,0,0,0,0,0,5,0,0,43
231,510661705,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,0,27
232,510661706,26,0,0,0,0,136,3,0,0,3,0,0,0,9,0,0,183
233,510661709,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10
234,510661710,15,0,0,0,0,68,4,0,0,0,0,0,0,22,0,0,107
235,510661711,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15
236,510661712,9,0,0,0,0,58,0,0,0,0,0,0,0,9,0,0,73
237,510661713,10,0,0,0,0,110,0,0,0,0,0,0,0,23,0,0,147
238,510661714,0,0,0,0,0,35,0,0,0,0,0,0,0,7,0,0,43
239,510661716,12,0,0,0,0,65,0,0,0,0,0,0,0,8,0,0,86
240,510671667,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
241,510681637,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,15
242,510681639,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
245,510701653,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
246,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
247,510711629,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,21
248,510721673,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
249,510721676,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,27
250,510721689,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,10
251,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7
252,510731675,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20
253,510731679,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
254,510731686,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
255,510731693,0,0,0,0,0,30,0,0,0,0,0,0,0,5,0,0,32
256,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
258,510751664,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,45
259,510751672,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,20
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
262,510771627,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
263,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771631,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,26
265,510771632,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11
266,510771635,0,0,0,0,0,38,0,0,0,0,0,0,0,3,0,0,45
267,510771636,15,0,0,0,0,37,0,0,0,0,0,0,0,9,0,0,64
268,510771638,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,24
269,510771642,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,18
270,510771644,4,0,0,0,0,38,0,0,3,0,0,0,3,3,0,0,55
271,510771646,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
272,510781666,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
273,510781668,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,19
274,510791651,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
